onset	duration	trial_type	response_time	accuracy	stimtype	nback
2.0164780616760254	1.5	characters_1back	n/a	0	chinese_characters	1
4.017319917678833	1.5	characters_1back	0.7853331565856934	1	chinese_characters	1
6.018060922622681	1.5	characters_1back	0.6856729984283447	1	chinese_characters	1
8.018955945968628	1.5	characters_1back	0.5348601341247559	1	chinese_characters	1
10.01980710029602	1.5	characters_1back	0.5579829216003418	1	chinese_characters	1
12.020572900772095	1.5	characters_1back	0.4193110466003418	1	chinese_characters	1
14.021359920501709	1.5	characters_1back	0.7966811656951904	1	chinese_characters	1
16.022255897521973	1.5	characters_1back	0.4937131404876709	0	chinese_characters	1
18.023019075393677	1.5	characters_1back	0.8400259017944336	1	chinese_characters	1
20.02387309074402	1.5	characters_1back	0.5572528839111328	1	chinese_characters	1
24.00887107849121	1.5	faces_1back	0.5533349514007568	1	faces	1
26.009649991989136	1.5	faces_1back	0.6615490913391113	1	faces	1
28.010459899902344	1.5	faces_1back	0.748920202255249	1	faces	1
30.011280059814453	1.5	faces_1back	0.9350888729095459	1	faces	1
32.012075901031494	1.5	faces_1back	0.6733410358428955	1	faces	1
34.01296401023865	1.5	faces_1back	0.785506010055542	1	faces	1
36.01373291015625	1.5	faces_1back	0.5868620872497559	1	faces	1
38.01462912559509	1.5	faces_1back	0.739001989364624	1	faces	1
40.01539993286133	1.5	faces_1back	0.7332470417022705	1	faces	1
42.01622200012207	1.5	faces_1back	0.8495149612426758	1	faces	1
46.01784300804138	1.5	scenes_1back	0.8079240322113037	1	scenes	1
48.018723011016846	1.5	scenes_1back	0.730186939239502	1	scenes	1
50.01945209503174	1.5	scenes_1back	0.5505049228668213	0	scenes	1
52.02031898498535	1.5	scenes_1back	0.6056110858917236	1	scenes	1
54.021162033081055	1.5	scenes_1back	0.9579079151153564	0	scenes	1
56.0053288936615	1.5	scenes_1back	1.0218310356140137	1	scenes	1
58.00607991218567	1.5	scenes_1back	0.6750900745391846	1	scenes	1
60.006958961486816	1.5	scenes_1back	0.799299955368042	1	scenes	1
62.007766008377075	1.5	scenes_1back	0.5415620803833008	1	scenes	1
64.00855803489685	1.5	scenes_1back	0.5917580127716064	1	scenes	1
68.02688002586365	1.5	characters_2back	0.8035869598388672	1	chinese_characters	2
70.01109290122986	1.5	characters_2back	0.6184871196746826	1	chinese_characters	2
72.01184797286987	1.5	characters_2back	0.67671799659729	1	chinese_characters	2
74.01277494430542	1.5	characters_2back	0.7268450260162354	1	chinese_characters	2
76.01351404190063	1.5	characters_2back	0.7441658973693848	0	chinese_characters	2
78.01437401771545	1.5	characters_2back	0.8974480628967285	0	chinese_characters	2
80.01518297195435	1.5	characters_2back	0.683387041091919	1	chinese_characters	2
82.01598811149597	1.5	characters_2back	0.9388759136199951	1	chinese_characters	2
84.01678109169006	1.5	characters_2back	1.0161499977111816	1	chinese_characters	2
86.01760005950928	1.5	characters_2back	0.9023609161376953	0	chinese_characters	2
