onset	duration	trial_type	response_time	accuracy	stimtype	nback
2.0164551734924316	1.0	scenes_1back	n/a	0	scenes	1
4.017244100570679	1.0	scenes_1back	0.5910129547119141	1	scenes	1
6.018027067184448	1.0	scenes_1back	0.5250051021575928	1	scenes	1
8.018956184387207	1.0	scenes_1back	0.5722930431365967	1	scenes	1
10.019736051559448	1.0	scenes_1back	0.4495999813079834	1	scenes	1
12.020510196685791	1.0	scenes_1back	0.5919928550720215	1	scenes	1
14.00466012954712	1.0	scenes_1back	0.5908570289611816	1	scenes	1
16.00546622276306	1.0	scenes_1back	0.4820408821105957	1	scenes	1
18.00635600090027	1.0	scenes_1back	0.42421507835388184	0	scenes	1
20.0071280002594	1.0	scenes_1back	0.8534951210021973	1	scenes	1
24.025488138198853	1.0	characters_2back	n/a	0	chinese_characters	2
26.009658098220825	1.0	characters_2back	0.985131025314331	1	chinese_characters	2
28.01042914390564	1.0	characters_2back	0.6104838848114014	1	chinese_characters	2
30.011312007904053	1.0	characters_2back	0.9175841808319092	1	chinese_characters	2
32.01207900047302	1.0	characters_2back	0.7618310451507568	1	chinese_characters	2
34.012858152389526	1.0	characters_2back	0.8141829967498779	0	chinese_characters	2
36.013681173324585	1.0	characters_2back	0.8783519268035889	1	chinese_characters	2
38.014546155929565	1.0	characters_2back	0.8965859413146973	1	chinese_characters	2
40.01530718803406	1.0	characters_2back	n/a	0	chinese_characters	2
42.01622819900513	1.0	characters_2back	0.7900009155273438	1	chinese_characters	2
46.01777911186218	1.0	characters_1back	0.7584528923034668	1	chinese_characters	1
48.0187041759491	1.0	characters_1back	0.5867938995361328	1	chinese_characters	1
50.019448041915894	1.0	characters_1back	0.5870580673217773	1	chinese_characters	1
52.02027416229248	1.0	characters_1back	0.803973913192749	1	chinese_characters	1
54.021085023880005	1.0	characters_1back	0.5865411758422852	1	chinese_characters	1
56.021982192993164	1.0	characters_1back	0.580603837966919	1	chinese_characters	1
58.022791147232056	1.0	characters_1back	0.6358010768890381	1	chinese_characters	1
60.02362322807312	1.0	characters_1back	0.46816182136535645	1	chinese_characters	1
62.02439904212952	1.0	characters_1back	0.5515041351318359	1	chinese_characters	1
64.00856113433838	1.0	characters_1back	0.5414929389953613	1	chinese_characters	1
68.01013612747192	1.0	faces_1back	0.6458289623260498	1	faces	1
70.01110911369324	1.0	faces_1back	0.7190690040588379	1	faces	1
72.011803150177	1.0	faces_1back	0.6103839874267578	1	faces	1
74.01268100738525	1.0	faces_1back	0.5724689960479736	1	faces	1
76.01345705986023	1.0	faces_1back	0.7407870292663574	1	faces	1
78.0142571926117	1.0	faces_1back	0.693166971206665	1	faces	1
80.01514601707458	1.0	faces_1back	0.602180004119873	1	faces	1
82.01597309112549	1.0	faces_1back	0.6003611087799072	1	faces	1
84.01672601699829	1.0	faces_1back	0.6937191486358643	1	faces	1
86.01760721206665	1.0	faces_1back	0.5639569759368896	1	faces	1
90.0192711353302	1.0	faces_2back	0.6183469295501709	1	faces	2
92.02007603645325	1.0	faces_2back	0.4276270866394043	1	faces	2
94.02088522911072	1.0	faces_2back	0.5247647762298584	1	faces	2
96.02172708511353	1.0	faces_2back	0.6459710597991943	1	faces	2
98.02250909805298	1.0	faces_2back	0.796334981918335	1	faces	2
100.02330803871155	1.0	faces_2back	0.6156821250915527	1	faces	2
102.02412915229797	1.0	faces_2back	0.674746036529541	1	faces	2
104.0250232219696	1.0	faces_2back	0.6850059032440186	1	faces	2
106.0257511138916	1.0	faces_2back	0.6494159698486328	1	faces	2
108.00993704795837	1.0	faces_2back	0.7561080455780029	1	faces	2
112.01154208183289	1.0	scenes_2back	0.6005840301513672	1	scenes	2
114.01239919662476	1.0	scenes_2back	0.7991819381713867	1	scenes	2
116.01321911811829	1.0	scenes_2back	0.5613749027252197	1	scenes	2
118.01409816741943	1.0	scenes_2back	0.5343430042266846	1	scenes	2
120.01485705375671	1.0	scenes_2back	0.6446211338043213	1	scenes	2
122.01571106910706	1.0	scenes_2back	0.7568690776824951	1	scenes	2
124.01654005050659	1.0	scenes_2back	0.8559451103210449	1	scenes	2
126.01731514930725	1.0	scenes_2back	0.7713398933410645	1	scenes	2
128.01811909675598	1.0	scenes_2back	0.8403921127319336	1	scenes	2
130.01895403862	1.0	scenes_2back	0.7777571678161621	1	scenes	2
154.01217818260193	1.0	scenes_1back	0.4481039047241211	1	scenes	1
156.01301622390747	1.0	scenes_1back	0.8415079116821289	1	scenes	1
158.01377701759338	1.0	scenes_1back	0.5285201072692871	1	scenes	1
