onset	duration	trial_type	response_time	accuracy	stimtype	nback
2.0162711143493652	1.0	faces_1back	0.3915259838104248	1	faces	1
4.017136096954346	1.0	faces_1back	0.6459698677062988	1	faces	1
6.01798415184021	1.0	faces_1back	0.6020078659057617	1	faces	1
8.018854141235352	1.0	faces_1back	0.5551769733428955	1	faces	1
10.019556999206543	1.0	faces_1back	0.5934669971466064	1	faces	1
12.020413160324097	1.0	faces_1back	0.6117918491363525	1	faces	1
14.021316051483154	1.0	faces_1back	0.74788498878479	1	faces	1
16.022056102752686	1.0	faces_1back	0.5741610527038574	1	faces	1
18.02290105819702	1.0	faces_1back	0.6683800220489502	1	faces	1
20.023749113082886	1.0	faces_1back	0.6754970550537109	1	faces	1
24.0086829662323	1.0	scenes_1back	0.5988600254058838	1	scenes	1
26.00954508781433	1.0	scenes_1back	0.592911958694458	1	scenes	1
28.010390996932983	1.0	scenes_1back	0.4651811122894287	1	scenes	1
30.01112699508667	1.0	scenes_1back	0.6444950103759766	1	scenes	1
32.01197099685669	1.0	scenes_1back	0.6226000785827637	1	scenes	1
34.01275300979614	1.0	scenes_1back	0.5029871463775635	1	scenes	1
36.01365303993225	1.0	scenes_1back	0.5851590633392334	1	scenes	1
38.01446008682251	1.0	scenes_1back	0.5724070072174072	1	scenes	1
40.01538896560669	1.0	scenes_1back	0.6925101280212402	1	scenes	1
42.01612210273743	1.0	scenes_1back	0.627906084060669	1	scenes	1
46.01775002479553	1.0	characters_2back	0.586341142654419	1	chinese_characters	2
48.01860499382019	1.0	characters_2back	0.7535200119018555	1	chinese_characters	2
50.01933407783508	1.0	characters_2back	0.9518799781799316	0	chinese_characters	2
52.02021908760071	1.0	characters_2back	0.6640679836273193	0	chinese_characters	2
54.021008014678955	1.0	characters_2back	0.6573021411895752	0	chinese_characters	2
56.02180600166321	1.0	characters_2back	0.7265839576721191	0	chinese_characters	2
58.022664070129395	1.0	characters_2back	0.6197800636291504	0	chinese_characters	2
60.02343511581421	1.0	characters_2back	0.6010708808898926	1	chinese_characters	2
62.02435898780823	1.0	characters_2back	0.5512180328369141	1	chinese_characters	2
64.02513813972473	1.0	characters_2back	0.8804218769073486	1	chinese_characters	2
68.01011109352112	1.0	scenes_2back	0.690605878829956	1	scenes	2
70.01087617874146	1.0	scenes_2back	0.6208758354187012	1	scenes	2
72.0117540359497	1.0	scenes_2back	0.6750850677490234	1	scenes	2
74.01256704330444	1.0	scenes_2back	0.5243029594421387	1	scenes	2
76.01334309577942	1.0	scenes_2back	0.6206810474395752	1	scenes	2
78.01418709754944	1.0	scenes_2back	0.827826976776123	1	scenes	2
80.01500296592712	1.0	scenes_2back	0.9168591499328613	1	scenes	2
82.01590204238892	1.0	scenes_2back	0.6582000255584717	1	scenes	2
84.01671695709229	1.0	scenes_2back	0.7324340343475342	1	scenes	2
86.01753401756287	1.0	scenes_2back	0.7787370681762695	1	scenes	2
90.0191650390625	1.0	characters_1back	0.4901700019836426	1	chinese_characters	1
92.01998019218445	1.0	characters_1back	0.5874719619750977	1	chinese_characters	1
