onset	duration	trial_type	response_time	accuracy	stimtype	nback
2.016447067260742	1.0	characters_1back	0.41330599784851074	1	chinese_characters	1
4.017276048660278	1.0	characters_1back	0.5566210746765137	1	chinese_characters	1
6.018118143081665	1.0	characters_1back	0.5387158393859863	1	chinese_characters	1
8.018938064575195	1.0	characters_1back	0.6648850440979004	1	chinese_characters	1
10.019699096679688	1.0	characters_1back	0.9482810497283936	1	chinese_characters	1
12.020534038543701	1.0	characters_1back	0.6814939975738525	1	chinese_characters	1
14.021396160125732	1.0	characters_1back	0.6107778549194336	1	chinese_characters	1
16.022243976593018	1.0	characters_1back	0.4418060779571533	1	chinese_characters	1
18.02302098274231	1.0	characters_1back	0.5881900787353516	1	chinese_characters	1
20.023800134658813	1.0	characters_1back	0.7053308486938477	1	chinese_characters	1
24.008868932724	1.0	faces_1back	0.3655672073364258	1	faces	1
26.009685039520264	1.0	faces_1back	0.7057719230651855	1	faces	1
28.01044201850891	1.0	faces_1back	0.8480150699615479	1	faces	1
30.01133108139038	1.0	faces_1back	0.8042318820953369	1	faces	1
32.01211094856262	1.0	faces_1back	0.8264272212982178	1	faces	1
34.01291298866272	1.0	faces_1back	0.6348590850830078	1	faces	1
36.013777017593384	1.0	faces_1back	0.5989420413970947	1	faces	1
38.014567136764526	1.0	faces_1back	0.6752238273620605	1	faces	1
40.015345096588135	1.0	faces_1back	n/a	0	faces	1
42.01629996299744	1.0	faces_1back	0.5355660915374756	1	faces	1
46.01785898208618	1.0	characters_2back	0.5051131248474121	1	chinese_characters	2
48.01867699623108	1.0	characters_2back	0.5974950790405273	1	chinese_characters	2
50.01946496963501	1.0	characters_2back	0.5786490440368652	1	chinese_characters	2
52.02032709121704	1.0	characters_2back	0.6667349338531494	1	chinese_characters	2
54.02110505104065	1.0	characters_2back	0.6520578861236572	1	chinese_characters	2
56.02194309234619	1.0	characters_2back	0.5254268646240234	1	chinese_characters	2
58.022814989089966	1.0	characters_2back	0.6295280456542969	1	chinese_characters	2
60.02354598045349	1.0	characters_2back	0.6618640422821045	1	chinese_characters	2
62.02437210083008	1.0	characters_2back	0.6771018505096436	1	chinese_characters	2
64.02525210380554	1.0	characters_2back	0.5752930641174316	1	chinese_characters	2
68.01027798652649	1.0	scenes_1back	0.5482809543609619	1	scenes	1
70.01104497909546	1.0	scenes_1back	0.5914530754089355	1	scenes	1
72.01185202598572	1.0	scenes_1back	0.5008280277252197	1	scenes	1
74.01268815994263	1.0	scenes_1back	0.4340038299560547	1	scenes	1
76.01350212097168	1.0	scenes_1back	0.6393749713897705	1	scenes	1
78.01432514190674	1.0	scenes_1back	0.5645818710327148	1	scenes	1
80.01515007019043	1.0	scenes_1back	0.5647389888763428	1	scenes	1
82.015939950943	1.0	scenes_1back	0.5850830078125	1	scenes	1
84.01672196388245	1.0	scenes_1back	0.5293831825256348	1	scenes	1
86.01763105392456	1.0	scenes_1back	0.7496519088745117	1	scenes	1
90.01924705505371	1.0	faces_2back	0.46898603439331055	1	faces	2
92.01999497413635	1.0	faces_2back	0.5421760082244873	1	faces	2
94.02087211608887	1.0	faces_2back	0.5994899272918701	1	faces	2
96.02171301841736	1.0	faces_2back	0.823646068572998	1	faces	2
98.02254796028137	1.0	faces_2back	0.7538771629333496	1	faces	2
100.02339100837708	1.0	faces_2back	0.615149974822998	1	faces	2
102.02409601211548	1.0	faces_2back	0.6444101333618164	1	faces	2
104.02502512931824	1.0	faces_2back	0.6426308155059814	1	faces	2
106.0258469581604	1.0	faces_2back	0.9867961406707764	0	faces	2
108.00995516777039	1.0	faces_2back	0.6928489208221436	1	faces	2
112.01158094406128	1.0	scenes_2back	0.5762782096862793	1	scenes	2
114.0124180316925	1.0	scenes_2back	0.5805590152740479	1	scenes	2
116.01322102546692	1.0	scenes_2back	0.6019730567932129	0	scenes	2
118.01408815383911	1.0	scenes_2back	0.6779367923736572	1	scenes	2
120.0148651599884	1.0	scenes_2back	0.633213996887207	1	scenes	2
122.01566195487976	1.0	scenes_2back	0.554516077041626	1	scenes	2
