onset	duration	trial_type	response_time	accuracy	stimtype	nback
2.016474962234497	1.0	characters_2back	0.44979405403137207	1	chinese_characters	2
4.017280101776123	1.0	characters_2back	0.9500579833984375	1	chinese_characters	2
6.018127918243408	1.0	characters_2back	0.7801492214202881	1	chinese_characters	2
8.018948078155518	1.0	characters_2back	0.8414928913116455	1	chinese_characters	2
10.019705057144165	1.0	characters_2back	0.622776985168457	1	chinese_characters	2
12.020554065704346	1.0	characters_2back	0.6610479354858398	1	chinese_characters	2
14.021366119384766	1.0	characters_2back	0.7212798595428467	1	chinese_characters	2
16.022279977798462	1.0	characters_2back	0.8182699680328369	1	chinese_characters	2
18.023047924041748	1.0	characters_2back	0.6876070499420166	1	chinese_characters	2
20.02384114265442	1.0	characters_2back	0.7769558429718018	1	chinese_characters	2
24.008739948272705	1.0	faces_2back	0.6251630783081055	1	faces	2
26.009634971618652	1.0	faces_2back	0.5893800258636475	1	faces	2
28.010491132736206	1.0	faces_2back	0.6365118026733398	1	faces	2
30.011250972747803	1.0	faces_2back	0.6627991199493408	1	faces	2
32.01211214065552	1.0	faces_2back	0.8230879306793213	1	faces	2
34.012913942337036	1.0	faces_2back	0.8322911262512207	1	faces	2
36.013782024383545	1.0	faces_2back	0.7284591197967529	1	faces	2
38.01448893547058	1.0	faces_2back	0.7528371810913086	1	faces	2
40.015382051467896	1.0	faces_2back	0.7038779258728027	1	faces	2
42.01621198654175	1.0	faces_2back	0.6461889743804932	1	faces	2
46.017826080322266	1.0	faces_1back	0.5856640338897705	1	faces	1
48.01864504814148	1.0	faces_1back	0.5048859119415283	1	faces	1
50.019458055496216	1.0	faces_1back	0.5872840881347656	1	faces	1
52.02031397819519	1.0	faces_1back	0.54740309715271	1	faces	1
54.02115797996521	1.0	faces_1back	0.5285911560058594	1	faces	1
56.02195906639099	1.0	faces_1back	0.6238789558410645	1	faces	1
58.02273201942444	1.0	faces_1back	0.6170079708099365	1	faces	1
60.02352213859558	1.0	faces_1back	0.5714099407196045	1	faces	1
62.02441596984863	1.0	faces_1back	0.6045470237731934	1	faces	1
64.02520394325256	1.0	faces_1back	0.7718610763549805	0	faces	1
68.01020312309265	1.0	scenes_2back	0.742987871170044	1	scenes	2
70.01102805137634	1.0	scenes_2back	0.7411479949951172	0	scenes	2
72.01187491416931	1.0	scenes_2back	0.6053481101989746	1	scenes	2
74.01262307167053	1.0	scenes_2back	0.799720048904419	1	scenes	2
76.01349997520447	1.0	scenes_2back	0.6748881340026855	1	scenes	2
78.01425909996033	1.0	scenes_2back	0.6541728973388672	1	scenes	2
80.01507997512817	1.0	scenes_2back	0.6743309497833252	1	scenes	2
82.01598811149597	1.0	scenes_2back	0.9065618515014648	0	scenes	2
84.01682591438293	1.0	scenes_2back	n/a	0	scenes	2
86.01753902435303	1.0	scenes_2back	0.7261369228363037	1	scenes	2
90.01926112174988	1.0	scenes_1back	0.5195209980010986	1	scenes	1
92.02002191543579	1.0	scenes_1back	0.5377390384674072	1	scenes	1
94.02080297470093	1.0	scenes_1back	0.8370850086212158	1	scenes	1
96.0049901008606	1.0	scenes_1back	0.8077058792114258	1	scenes	1
98.00584602355957	1.0	scenes_1back	0.7101900577545166	1	scenes	1
100.0066831111908	1.0	scenes_1back	0.5124828815460205	1	scenes	1
102.0074200630188	1.0	scenes_1back	0.6756820678710938	1	scenes	1
104.0083680152893	1.0	scenes_1back	0.7738230228424072	0	scenes	1
106.0091609954834	1.0	scenes_1back	0.7430551052093506	1	scenes	1
108.0099949836731	1.0	scenes_1back	0.8613860607147217	1	scenes	1
112.02827906608582	1.0	characters_1back	0.7902100086212158	1	chinese_characters	1
114.01239609718323	1.0	characters_1back	0.8120849132537842	1	chinese_characters	1
116.01322197914124	1.0	characters_1back	0.5092599391937256	1	chinese_characters	1
118.01403093338013	1.0	characters_1back	0.4835081100463867	1	chinese_characters	1
120.01490092277527	1.0	characters_1back	0.5057032108306885	1	chinese_characters	1
122.01563596725464	1.0	characters_1back	0.49898815155029297	1	chinese_characters	1
124.01655292510986	1.0	characters_1back	0.6091880798339844	1	chinese_characters	1
126.01731300354004	1.0	characters_1back	0.6544930934906006	1	chinese_characters	1
128.0182011127472	1.0	characters_1back	0.7138419151306152	1	chinese_characters	1
130.0189790725708	1.0	characters_1back	0.5258798599243164	1	chinese_characters	1
154.0288450717926	1.0	characters_2back	0.6847870349884033	1	chinese_characters	2
156.01301097869873	1.0	characters_2back	0.7105591297149658	1	chinese_characters	2
158.01381397247314	1.0	characters_2back	0.7429311275482178	1	chinese_characters	2
160.0145800113678	1.0	characters_2back	0.9631850719451904	1	chinese_characters	2
162.01543998718262	1.0	characters_2back	0.8104360103607178	1	chinese_characters	2
164.01627397537231	1.0	characters_2back	0.7075819969177246	1	chinese_characters	2
166.0171000957489	1.0	characters_2back	0.6998269557952881	1	chinese_characters	2
168.0178599357605	1.0	characters_2back	0.6970431804656982	1	chinese_characters	2
170.01871013641357	1.0	characters_2back	0.7443850040435791	1	chinese_characters	2
172.0195701122284	1.0	characters_2back	n/a	0	chinese_characters	2
176.0211341381073	1.0	faces_2back	0.6891148090362549	1	faces	2
178.02196097373962	1.0	faces_2back	0.707298994064331	1	faces	2
180.02278900146484	1.0	faces_2back	0.7346301078796387	1	faces	2
182.023677110672	1.0	faces_2back	0.8117280006408691	1	faces	2
184.02448391914368	1.0	faces_2back	0.6580350399017334	1	faces	2
186.02529001235962	1.0	faces_2back	0.7043299674987793	1	faces	2
