onset	duration	trial_type	response_time	accuracy	stimtype	nback
2.0164639949798584	1.0	scenes_2back	0.8087320327758789	1	scenes	2
4.017225027084351	1.0	scenes_2back	0.7200250625610352	1	scenes	2
6.018013000488281	1.0	scenes_2back	0.5523250102996826	1	scenes	2
8.018852949142456	1.0	scenes_2back	0.5535421371459961	0	scenes	2
10.019710063934326	1.0	scenes_2back	0.8245730400085449	1	scenes	2
12.020461082458496	1.0	scenes_2back	0.6621119976043701	1	scenes	2
14.004637956619263	1.0	scenes_2back	0.8959469795227051	1	scenes	2
16.005417108535767	1.0	scenes_2back	0.6511738300323486	1	scenes	2
18.006273984909058	1.0	scenes_2back	0.6284201145172119	1	scenes	2
20.00711989402771	1.0	scenes_2back	0.6287322044372559	1	scenes	2
24.025495052337646	1.0	characters_1back	0.4853839874267578	1	chinese_characters	1
26.00961709022522	1.0	characters_1back	0.7421150207519531	1	chinese_characters	1
28.010468006134033	1.0	characters_1back	0.6025309562683105	1	chinese_characters	1
30.011285066604614	1.0	characters_1back	0.6587128639221191	1	chinese_characters	1
32.012075901031494	1.0	characters_1back	0.5649712085723877	1	chinese_characters	1
34.01288104057312	1.0	characters_1back	0.615246057510376	1	chinese_characters	1
36.01372003555298	1.0	characters_1back	0.6184220314025879	1	chinese_characters	1
38.014528036117554	1.0	characters_1back	0.5997390747070312	1	chinese_characters	1
40.015389919281006	1.0	characters_1back	0.45493006706237793	1	chinese_characters	1
42.01616406440735	1.0	characters_1back	0.5131759643554688	1	chinese_characters	1
46.01781702041626	1.0	faces_2back	0.4996368885040283	1	faces	2
48.018630027770996	1.0	faces_2back	0.4958829879760742	1	faces	2
50.019465923309326	1.0	faces_2back	0.5702271461486816	1	faces	2
52.020293951034546	1.0	faces_2back	0.6443381309509277	1	faces	2
54.021076917648315	1.0	faces_2back	0.5975050926208496	1	faces	2
56.02192711830139	1.0	faces_2back	0.6498098373413086	1	faces	2
58.022783041000366	1.0	faces_2back	0.6250388622283936	1	faces	2
60.023518085479736	1.0	faces_2back	0.7573399543762207	1	faces	2
62.02433490753174	1.0	faces_2back	0.5466110706329346	1	faces	2
64.02522492408752	1.0	faces_2back	0.6088001728057861	1	faces	2
68.01016592979431	1.0	scenes_1back	0.5918259620666504	1	scenes	1
70.01100897789001	1.0	scenes_1back	0.48618197441101074	1	scenes	1
72.01176595687866	1.0	scenes_1back	0.7824931144714355	0	scenes	1
74.0126850605011	1.0	scenes_1back	0.6645450592041016	1	scenes	1
76.0134871006012	1.0	scenes_1back	0.6288168430328369	1	scenes	1
78.01429796218872	1.0	scenes_1back	0.4640800952911377	1	scenes	1
80.01514410972595	1.0	scenes_1back	0.749330997467041	1	scenes	1
82.01586890220642	1.0	scenes_1back	0.5725851058959961	1	scenes	1
84.01673412322998	1.0	scenes_1back	0.4928278923034668	1	scenes	1
86.01750802993774	1.0	scenes_1back	0.6151289939880371	1	scenes	1
90.01915097236633	1.0	characters_2back	0.608605146408081	1	chinese_characters	2
92.0200309753418	1.0	characters_2back	0.6147730350494385	1	chinese_characters	2
94.02089095115662	1.0	characters_2back	0.6599230766296387	1	chinese_characters	2
96.02161693572998	1.0	characters_2back	0.7132511138916016	1	chinese_characters	2
98.02248811721802	1.0	characters_2back	0.7624468803405762	1	chinese_characters	2
100.02327299118042	1.0	characters_2back	0.7608439922332764	1	chinese_characters	2
102.02418303489685	1.0	characters_2back	0.674767017364502	1	chinese_characters	2
104.02494812011719	1.0	characters_2back	0.8420658111572266	1	chinese_characters	2
106.00904989242554	1.0	characters_2back	0.6990411281585693	1	chinese_characters	2
